Data set,Taxonomic group,Common name,Scientific name,Performance metric,Temp (C),Rate,Rate units,Error,Variant,Data type,Sample size,Mass,Mass source (if different),WO Metabolic rate (original units),WO metabolic rate SE (original units),WO Metabolic rate (W),WO Metabolic rate SE (W),Source,Notes,Treatment,,,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.74,uL CO2 min-1,,,Raw data,,,,0.74,,2.4898286666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.56000000000000005,uL CO2 min-1,,,Raw data,,,,0.56000000000000005,,1.8841946666666671E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.47,uL CO2 min-1,,,Raw data,,,,0.47,,1.5813776666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.43,uL CO2 min-1,,,Raw data,,,,0.43,,1.4467923333333336E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.22,uL CO2 min-1,,,Raw data,,,,1.22,,4.1048526666666671E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.1299999999999999,uL CO2 min-1,,,Raw data,,,,1.1299999999999999,,3.8020356666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.03,uL CO2 min-1,,,Raw data,,,,1.03,,3.4655723333333339E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,34,0.81,uL CO2 min-1,,,Raw data,,,,0.81,,2.7253530000000007E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.1200000000000001,uL CO2 min-1,,,Raw data,,,,1.1200000000000001,,3.7683893333333342E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.89,uL CO2 min-1,,,Raw data,,,,0.89,,2.9945236666666672E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.77,uL CO2 min-1,,,Raw data,,,,0.77,,2.5907676666666669E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.74,uL CO2 min-1,,,Raw data,,,,0.74,,2.4898286666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.71,uL CO2 min-1,,,Raw data,,,,0.71,,2.388889666666667E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,40,1.29,uL CO2 min-1,,,Raw data,,,,1.29,,4.3403770000000009E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,40,1.1599999999999999,uL CO2 min-1,,,Raw data,,,,1.1599999999999999,,3.9029746666666669E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.67,uL CO2 min-1,,,Raw data,,,,0.67,,2.2543043333333337E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
47,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,28/12,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,12,0.13,uL CO2 min-1,,,Raw data,,,,0.13,,4.3740233333333339E-5,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,20,0.45,uL CO2 min-1,,,Raw data,,,,0.45,,1.5140850000000002E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,24,0.53,uL CO2 min-1,,,Raw data,,,,0.53,,1.783255666666667E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,24,0.45,uL CO2 min-1,,,Raw data,,,,0.45,,1.5140850000000002E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,24,0.4,uL CO2 min-1,,,Raw data,,,,0.4,,1.3458533333333335E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,24,0.36,uL CO2 min-1,,,Raw data,,,,0.36,,1.2112680000000001E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.85,uL CO2 min-1,,,Raw data,,,,0.85,,2.8599383333333339E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.81,uL CO2 min-1,,,Raw data,,,,0.81,,2.7253530000000007E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.61,uL CO2 min-1,,,Raw data,,,,0.61,,2.0524263333333335E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,34,2.25,uL CO2 min-1,,,Raw data,,,,2.25,,7.5704250000000015E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.31,uL CO2 min-1,,,Raw data,,,,1.31,,4.4076696666666673E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,34,0.88,uL CO2 min-1,,,Raw data,,,,0.88,,2.960877333333334E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.24,uL CO2 min-1,,,Raw data,,,,1.24,,4.172145333333334E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.05,uL CO2 min-1,,,Raw data,,,,1.05,,3.5328650000000008E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.99,uL CO2 min-1,,,Raw data,,,,0.99,,3.3309870000000006E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,38,0.95,uL CO2 min-1,,,Raw data,,,,0.95,,3.1964016666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
48,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,12,0.35,uL CO2 min-1,,,Raw data,,,,0.35,,1.1776216666666668E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24/16,Max/Min,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,20,0.34,uL CO2 min-1,,,Raw data,,,,0.34,,1.1439753333333336E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,20,0.62,uL CO2 min-1,,,Raw data,,,,0.62,,2.086072666666667E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,24,1.05,uL CO2 min-1,,,Raw data,,,,1.05,,3.5328650000000008E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,24,0.71,uL CO2 min-1,,,Raw data,,,,0.71,,2.388889666666667E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,28,0.94,uL CO2 min-1,,,Raw data,,,,0.94,,3.1627553333333337E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,28,1.61,uL CO2 min-1,,,Raw data,,,,1.61,,5.4170596666666682E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,34,2.4,uL CO2 min-1,,,Raw data,,,,2.4,,8.0751200000000014E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.96,uL CO2 min-1,,,Raw data,,,,1.96,,6.5946813333333338E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.8,uL CO2 min-1,,,Raw data,,,,1.8,,6.0563400000000008E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.44,uL CO2 min-1,,,Raw data,,,,1.44,,4.8450720000000003E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,34,1.42,uL CO2 min-1,,,Raw data,,,,1.42,,4.7777793333333339E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.85,uL CO2 min-1,,,Raw data,,,,1.85,,6.2245716666666678E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.73,uL CO2 min-1,,,Raw data,,,,1.73,,5.8208156666666674E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.39,uL CO2 min-1,,,Raw data,,,,1.39,,4.6768403333333338E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,38,1.27,uL CO2 min-1,,,Raw data,,,,1.27,,4.273084333333334E-4,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,40,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
49,Insect,Mealworm,Tenebrio molitor,CO2 production,42,0.01,uL CO2 min-1,,,Raw data,,,,0.01,,3.3646333333333338E-6,,"Bozinovic, et al, 2013",Figure 1,Larva,24,constant,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,60.788555759121081,uL O2 mg-1 h-1,,,Raw data,,1.5,,91.182833638681615,,5.1132800248082698E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,58.846128617050567,uL O2 mg-1 h-1,,,Raw data,,mg,,88.269192925575851,,4.9498911470637237E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,62.526411092632138,uL O2 mg-1 h-1,,,Raw data,,,,93.789616638948203,,5.25946117439933E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,47.028185188127893,uL O2 mg-1 h-1,,,Raw data,,,,70.542277782191832,,3.9558149872537013E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,52.989947983599087,uL O2 mg-1 h-1,,,Raw data,,,,79.484921975398635,,4.4572936329304247E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,43.164297856770673,uL O2 mg-1 h-1,,,Raw data,,,,64.74644678515601,,3.6308008844704797E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,63.583984312727672,uL O2 mg-1 h-1,,,Raw data,,,,95.375976469091512,,5.3484198271186835E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,63.799838036506799,uL O2 mg-1 h-1,,,Raw data,,,,95.699757054760198,,5.3665765429724676E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,54.715806261502749,uL O2 mg-1 h-1,,,Raw data,,,,82.073709392254131,,4.6024656401915228E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,14,53.028249906828677,uL O2 mg-1 h-1,,,Raw data,,,,79.542374860243015,,4.4605154311211506E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,49.508294262162401,uL O2 mg-1 h-1,,,Raw data,,,,74.262441393243606,,4.1644314287736766E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,47.574883882608027,uL O2 mg-1 h-1,,,Raw data,,,,71.362325823912045,,4.0018010035221442E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,89.112591528349427,uL O2 mg-1 h-1,,,Raw data,,,,133.66888729252415,,7.4957798969000537E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,55.606145608398698,uL O2 mg-1 h-1,,,Raw data,,,,83.409218412598051,,4.6773572763051313E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,57.81166103116918,uL O2 mg-1 h-1,,,Raw data,,,,86.717491546753763,,4.8628760440209886E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,48.96193279834533,uL O2 mg-1 h-1,,,Raw data,,,,73.442899197517988,,4.1184737789434832E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,71.557594366106443,uL O2 mg-1 h-1,,,Raw data,,,,107.33639154915966,,6.0191266814336823E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,54.532236804179583,uL O2 mg-1 h-1,,,Raw data,,,,81.798355206269378,,4.587024542314237E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,85.761100586450596,uL O2 mg-1 h-1,,,Raw data,,,,128.64165087967589,,7.213866443413115E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,67.233540900126428,uL O2 mg-1 h-1,,,Raw data,,,,100.85031135018964,,5.6554053207648856E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,69.362447663647515,uL O2 mg-1 h-1,,,Raw data,,,,104.04367149547127,,5.8344800872674315E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,47.158791431184675,uL O2 mg-1 h-1,,,Raw data,,,,70.738187146777008,,3.966801040226959E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,42.428320198981126,uL O2 mg-1 h-1,,,Raw data,,,,63.642480298471689,,3.5688935104707974E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,52.752239596506243,uL O2 mg-1 h-1,,,Raw data,,,,79.128359394759372,,4.437298593859788E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,64.094075979268865,uL O2 mg-1 h-1,,,Raw data,,,,96.141113968903298,,5.3913266127261848E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,16.5,51.189831485857098,uL O2 mg-1 h-1,,,Raw data,,,,76.784747228785648,,4.3058753336257754E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,92.516644338231657,uL O2 mg-1 h-1,,,Raw data,,,,138.77496650734747,,7.782114635713972E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,95.093539892341909,uL O2 mg-1 h-1,,,Raw data,,,,142.64030983851285,,7.9988723526609176E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,95.384931839146034,uL O2 mg-1 h-1,,,Raw data,,,,143.07739775871906,,8.0233830290929703E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,132.98557723568763,uL O2 mg-1 h-1,,,Raw data,,,,199.47836585353144,,1.1186192650494231E-3,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,84.565390922144886,uL O2 mg-1 h-1,,,Raw data,,,,126.84808638321732,,7.1132883285753197E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,83.22027917964418,uL O2 mg-1 h-1,,,Raw data,,,,124.83041876946626,,7.0001431334284212E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,67.023509318472861,uL O2 mg-1 h-1,,,Raw data,,,,100.53526397770929,,5.6377383392477781E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,20,117.45408059588827,uL O2 mg-1 h-1,,,Raw data,,,,176.1811208938324,,9.8797478677236403E-4,,Newell and Northcroft 1965,Figure 4,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,79.096298645414748,uL O2 mg-1 h-1,,,Raw data,,,,118.64444796812212,,6.6532510741412678E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,62.697854510064765,uL O2 mg-1 h-1,,,Raw data,,,,94.046781765097151,,5.273882280326191E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,59.419509482150993,uL O2 mg-1 h-1,,,Raw data,,,,89.129264223226485,,4.9981215563490338E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,74.88663904810754,uL O2 mg-1 h-1,,,Raw data,,,,112.3299585721613,,6.2991520490641062E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,80.750679015279857,uL O2 mg-1 h-1,,,Raw data,,,,121.12601852291979,,6.79241065760278E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,84.68467765263776,uL O2 mg-1 h-1,,,Raw data,,,,127.02701647895664,,7.123322231316337E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,60.282913777306369,uL O2 mg-1 h-1,,,Raw data,,,,90.424370665959557,,5.0707475281396074E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,61.23850954224401,uL O2 mg-1 h-1,,,Raw data,,,,91.857764313366019,,5.1511282622371409E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,81.024722972673402,uL O2 mg-1 h-1,,,Raw data,,,,121.5370844590101,,6.8154620934489016E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,64.158595524032989,uL O2 mg-1 h-1,,,Raw data,,,,96.237893286049484,,5.3967537280003063E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,82.783549172036814,uL O2 mg-1 h-1,,,Raw data,,,,124.17532375805521,,6.9634072248968542E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
50,Crustacean,Acorn barnacle,Balanus balanoides,O2 consumption,22.5,57.147264994489952,uL O2 mg-1 h-1,,,Raw data,,,,85.720897491734931,,4.8069898177323524E-4,,Newell and Northcroft 1965,Figure 4,,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,15,3.59,uL o2 per hour,0.35899999999999999,SE,Mean,15,,,,,2.0131722777777781E-5,2.013172277777778E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,18,5.48,uL o2 per hour,0.54800000000000004,SE,Mean,15,,,,,3.0730317777777785E-5,3.0730317777777787E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
51,Insect,Rice weevil,Calandra Oryzae,Oxygen consumption,22,7.85,uL o2 per hour,0.78500000000000003,SE,Mean,15,,,,,4.4020619444444451E-5,4.4020619444444456E-6,Birch 1947,Table 3,12 day old larvae,,,,,,,,,
