g_bar,g_obs,V_c,r_kpc
3.044145030830439e-11,7.923904824333858e-11,93.22923500955658,3.5547682314732802
5.801175790106997e-11,1.9894523585068186e-10,147.33639807679629,3.5361677000295244
4.413226122643679e-12,4.545554155206482e-11,143.57584856922148,14.6967818128137
3.756004432201735e-11,1.3238791808085212e-10,105.86678222579219,2.7435783879539417
6.174769725344213e-11,2.943179690478104e-10,158.16794161622937,2.754650132860939
8.07716354145441e-12,1.2278802174459008e-10,186.30784517997782,9.161204605845882
4.19411768284345e-11,1.1483889332875018e-10,129.89846188005433,4.761736049601417
6.779937346358567e-11,2.51300587993124e-10,190.96785079017164,4.702981989961618
1.294803880697598e-11,8.899365036917733e-11,153.40996801240811,8.570268674343076
5.463937455965212e-11,1.5197969891130185e-10,114.90966231335514,2.8156185414821375
6.382958003221609e-11,2.234998526958901e-10,151.6563510964896,3.3349571892530263
1.2448071204419789e-11,2.7437598352690454e-10,223.48070928448618,5.8990256864481845
5.5913717455002985e-11,1.1730807362486795e-10,81.35818930582332,1.828609388839681
8.096074309689398e-11,2.9426007102438634e-10,123.97265168559572,1.6926483613817538
1.908053421305264e-12,2.715120756588126e-11,124.75456845389748,18.576764098021847
5.930752677321078e-11,1.4622089661213833e-10,113.11269598050977,2.8356953055801597
6.508831425523697e-11,2.251064208132646e-10,155.14641532070308,3.4653085326247415
1.4482103148081914e-11,2.3801065895545683e-10,211.72100926987181,6.103483909064068
3.9867508761734926e-11,8.918934582203377e-11,113.88396843959325,4.712577502214349
8.673519033873111e-11,2.657699466930993e-10,175.8916129223379,3.772512547977561
1.3338655621596543e-10,7.707274201872428e-10,247.53676076867472,2.5764688514909952
1.3122658514118361e-11,4.668901575628655e-11,59.24202633411629,2.4360791260702683
6.75084888776859e-11,3.1719805447951684e-10,120.80368951554682,1.4909949808089755
2.9702386523292784e-13,4.883958365765587e-12,80.55367657111019,43.05713020372011
2.2151358829907705e-11,7.955217341847377e-11,81.48294520051192,2.7047534691467376
4.675256975025149e-11,1.8900337569570833e-10,125.76715968404356,2.712134632418069
3.7970446974886005e-12,7.225045750315881e-11,158.17939603159724,11.222911130794213
1.0132000857391407e-10,2.0048950866489183e-10,142.01976237590017,3.260259816947151
7.787404155272269e-11,1.809559687051292e-10,160.30127473294468,4.602007676409802
1.1768052985306068e-10,3.7296364052525907e-10,186.5953718690861,3.0253912016533806
6.898895472207456e-11,1.6188709352995988e-10,133.18183449080163,3.550782403306761
7.847506212679464e-11,2.302604715177474e-10,168.7053525993711,4.005757307351638
8.627558338592932e-11,4.824273319109594e-10,217.41040060077398,3.1752288160614115
8.379010201836255e-11,1.9073590182464115e-10,133.74175255551447,3.039120165338057
7.763203804516618e-11,2.227618312693638e-10,165.32601417574026,3.976380277531739
3.817267897675786e-11,2.740671305190266e-10,195.14346307684482,4.502952465308533
2.055301697996606e-11,8.788185088748826e-11,101.38355955389278,3.790374963094184
7.288037997000234e-11,4.3159781051874e-10,186.3644120738813,2.6079126070268672
4.012197982697014e-12,1.007839888290982e-10,170.28022289560045,9.323590197815177
9.547698684234991e-11,1.7781419380120082e-10,126.72607089914659,2.9269264836138174
7.761138452106214e-11,1.949243052281769e-10,153.27303519735193,3.9058163566578092
5.589370944144452e-11,3.524639609373421e-10,203.97589154809708,3.825509300265722
4.681477299856815e-11,1.2854629647879188e-10,110.3238730788082,3.0684971951579567
5.411868644835691e-11,1.9063941175411105e-10,147.54067948970777,3.700472394449365
2.841071480075642e-11,2.6869901071648725e-10,205.3558657716855,5.086211987009152
5.274053082681755e-10,7.636576903693719e-10,184.03223544362243,1.4372601121936817
1.0424516238963324e-10,1.849094092084129e-10,148.1480590891152,3.8466194272217304
4.6057234103027643e-10,1.1779771535772046e-09,236.44803376325217,1.538086802480071
2.3040221434808485e-11,1.0150339286498219e-10,104.49110290561639,3.48597578978447
6.87518194341313e-11,4.334701495597136e-10,183.2731204057166,2.511219368172424
6.835145642755086e-12,2.096605970164457e-10,203.49666675073368,6.400944788898731
4.5941137713911045e-11,1.0090848215955367e-10,87.94969599215113,2.4842043105993508
4.4541474696828386e-11,1.290159496526509e-10,113.09549726248925,3.2128727487452022
2.1690964268056635e-12,2.7997264078526984e-11,119.71773650940796,16.590050191910244
2.7983195600402455e-11,7.925739319744963e-11,83.1818467312811,2.829199881901388
4.550220425884186e-11,1.7041283994708484e-10,125.10429398341793,2.976380277531739
5.711323899670886e-12,3.908174935167993e-11,124.63325124913963,12.880720401535283
3.65249216383284e-11,1.0623048079063677e-10,117.56572802630403,4.216563330380868
6.26080194842453e-11,2.3031558134732524e-10,169.66186071782062,4.050339533510481
2.8771305061045233e-11,2.5976920151742745e-10,195.14979239020312,4.751107174490699
1.4106056300758718e-10,2.7292268712640217e-10,151.680709799155,2.7319161499852376
5.273051327460897e-11,1.3156455512227074e-10,148.15572921269273,5.406849719515796
1.2326226025598674e-10,5.350594805639645e-10,219.3177850959156,2.9133451431945674
9.882368580251182e-12,5.723241545186047e-11,82.72875518652252,3.875405963979923
8.814623986183389e-11,6.228571553370465e-10,184.65649289118122,1.7741364038972542
2.75075884170715e-12,1.8363098808610544e-11,102.41589144755571,18.511219368172423
1.5546790893558337e-11,6.106763101383982e-11,80.75271287601608,3.460584588131089
6.339143382876227e-11,4.1182304573015894e-10,157.866636706266,1.961175081192796
4.876047868863208e-13,2.223294882037759e-11,116.99195357732687,19.95084145261293
4.2901589257284424e-11,1.3653789219861883e-10,116.2413763970779,3.2071154413935634
7.951825522930568e-11,3.4945199243321e-10,175.5227372145601,2.857100679067021
1.3251555423903766e-11,2.0153589385007267e-10,189.4436081849833,5.771036315323295
3.3033127911776455e-11,9.327599167082066e-11,67.52102905991076,1.5839976380277532
6.571960298511097e-11,3.387275244377073e-10,119.40952844353434,1.3641865958074992
9.485107236860339e-13,1.9492405472928073e-11,110.71948389444522,20.381163271331562
7.997595342467869e-11,1.729517023489431e-10,112.30842598629553,2.363448479480366
6.500974091653153e-11,1.8575082095138192e-10,136.19143818447978,3.236049601417183
4.21771988241546e-11,6.143564788410164e-10,252.26657192554472,3.3569530558015943
9.634771112746692e-11,2.1300010311965752e-10,115.57917485201664,2.032477118393859
7.95202860810868e-11,2.4965165149659035e-10,147.92286017523176,2.8404192500738117
1.4478083347324363e-11,1.0064029486636755e-10,152.20157649039592,7.459551225273103
8.46681237196244e-12,5.970133516745522e-11,104.91551208642167,5.9750516681429
9.692483733879279e-11,9.187368239052591e-10,248.7905630310401,2.183348095659876
3.4030122185304267e-12,7.816144194469765e-11,150.77557253815556,9.425745497490404
3.172784661852375e-11,9.779439689666134e-11,121.30499252150437,4.876291703572483
8.030672799627305e-11,3.095895361226124e-10,190.54336864594237,3.8005609684086212
1.8837608238418696e-11,9.45387556954889e-11,135.87545205616306,6.3287570121051075
4.423773676697142e-11,1.2379591988513705e-10,104.90122748784438,2.880720401535282
5.974078273954131e-11,2.228467313164657e-10,147.2026541974564,3.1511662237968703
1.2960789193577212e-11,2.2291216332276965e-10,191.34182413927914,5.322704458222616
1.3824641869841048e-11,6.184968357624557e-11,79.6220867256834,3.321818718630056
6.553088943153065e-11,2.840579141920382e-10,145.14817383481522,2.40360200767641
1.3950817742516375e-11,7.760066990073114e-11,139.99051141200997,8.184233835252435
3.220190726513808e-11,1.0070702899585538e-10,115.05811655428344,4.260112193681724
7.463231264064944e-11,3.164866344710328e-10,183.14404543892186,3.4346028934160024
1.2152505017933587e-11,9.012181840699416e-11,138.86961902050558,6.934750516681429
2.940161495505727e-11,1.0655352221964635e-10,102.67106657894294,3.2060820785355775
9.673508411800702e-11,5.348557534373249e-10,185.82471850820417,2.0922645408916445
4.7555192704145605e-12,9.676380311144389e-11,154.9961542134848,8.045910835547684
3.3470726601704663e-10,4.23339624182092e-10,97.7508502131929,0.7314732801889577
9.842044963460137e-11,1.7460330008271503e-10,91.47203644718687,1.5529967522881607
1.1272924310768777e-09,2.028049486220009e-08,593.9752613084191,0.5637732506643047
4.175406660688789e-10,6.297704562516061e-10,169.89772056402168,1.4853852967227634
1.6329744871984663e-10,2.705983055017091e-10,161.17225352806145,3.111012695600827
2.498346411591976e-10,4.5456396706486084e-10,164.1183044507068,1.920283436669619
5.289868283312762e-10,6.365649827401236e-10,118.25901498923558,0.7119870091526425
9.156606925838938e-11,1.454559623430555e-10,91.77915219158541,1.876734573368763
1.1999571396464166e-09,2.7118575795468992e-08,634.4000856092858,0.48095659875996455
5.5474055345086334e-11,1.3652810318896997e-10,86.28764902408791,1.7673457336876293
7.851229853720537e-11,3.1624776682117925e-10,129.1415529179445,1.7090345438441097
1.6775793541368345e-12,6.468523208549825e-11,143.74619516940948,10.352229111307942
4.153330866936159e-11,1.156012992456999e-10,107.98749178878487,3.269117212872749
5.947677922136885e-11,2.2277055992239798e-10,151.6765671272128,3.346767050487157
2.56787171731842e-11,2.945699522545028e-10,194.39972404560766,4.157661647475642
7.710702357875703e-09,7.710702357875703e-09,286.6877606932026,0.3454384410983171
4.712516758262446e-10,4.712516758262447e-10,161.57836433988322,1.795394154118689
5.673683352657129e-09,5.680098560420496e-09,265.67725343939924,0.40271626808384997
8.509290740471328e-11,1.4880533209515803e-10,113.98610170887922,2.8296427516976674
9.015626198258338e-11,2.1105182959314066e-10,145.63354194756727,3.256716858576912
1.633471627893411e-10,7.469940801628264e-10,216.97136234232792,2.042367877177443
7.082052196332386e-11,1.6584733189397466e-10,125.4268675509818,3.0741068792441686
7.014661609145217e-11,2.0624559415083485e-10,156.23363072487973,3.8354000590493063
4.322473425259001e-11,1.9454948236678596e-10,153.70037599279703,3.9351933864777093
1.4168303344806137e-11,5.7218953850547573e-11,88.02224630236832,4.38824918807204
1.5321361707475187e-10,1.0112034977205639e-09,218.11304975926555,1.5246530853262472
4.1874395557130566e-10,8.826847742561061e-09,468.9332561720342,0.8073516386182463
3.6053304973834166e-11,8.854898182413498e-11,100.88590259968467,3.724977856510186
7.039632099921671e-11,2.2302736004001792e-10,149.7151012824171,3.257012105107765
1.896585198030114e-11,1.538045899314084e-10,156.12945391609173,5.1362562739887805
5.3993739592133376e-11,1.6615426739050954e-10,124.87189299575071,3.041334514319457
7.749762975477956e-11,3.037307641933408e-10,172.0540659048989,3.1585473870682024
3.1578539983799797e-11,2.4911762677089974e-10,174.84582989009596,3.9769707705934456
1.6685105982967158e-10,3.136019725327353e-10,143.2954719628898,2.1219368172423976
8.912710066273845e-11,1.8434077173430823e-10,144.7351842353388,3.682757602598169
1.5412039139921404e-10,3.528322663024859e-10,155.0460291351726,2.2080011809861233
1.2136624379215492e-10,2.0793226682639446e-10,87.30903377684096,1.188072040153528
8.294113043497117e-11,2.2045933536486724e-10,105.39871790724825,1.6330085621493948
6.80560833481997e-11,1.118288967480044e-09,278.28892428043434,2.2443165042810747
1.311463436311993e-11,7.827581412527813e-11,100.79103319252978,4.2059344552701505
7.253616746560388e-11,5.823479724022906e-10,200.84130334112274,2.2447593740773546
6.1458669294244346e-12,1.522164857993054e-10,169.8796489888307,6.144227930321819
6.14357118374197e-12,2.8238547142395674e-11,78.8198322117121,7.129760850310008
9.398251957129157e-11,5.982969975682061e-10,207.87845691373906,2.3407144966046647
1.132086459087176e-12,1.8174210468668942e-11,96.5150327894859,16.61042220253912
2.2482783509526514e-11,7.940347465442737e-11,81.1375019549425,2.686891054030115
7.762909319131022e-11,4.439516433340891e-10,155.39693090892524,1.7627694124594036
7.934856485401514e-13,2.952479471516876e-11,114.15413766627258,14.303513433717153
1.4733025342612854e-11,5.638024217043274e-11,88.87417622181397,4.5401535281960435
7.611361082050384e-11,4.0858348413635775e-10,173.2277979959611,2.3801299084735756
5.554187053371938e-12,9.193851040607846e-11,144.8395515718531,7.394744611750812
2.6357739376865355e-11,1.0522067071415831e-10,90.978418216915,2.549306170652495
6.790211232734903e-11,3.807983307617256e-10,151.54072587422576,1.954384410983171
5.3865532468014026e-12,1.8120518222301568e-10,177.57997036383105,5.639799232359019
3.39755240837049e-11,1.0814870155279979e-10,79.65988938589724,1.901535281960437
4.336904411048923e-11,1.9155763269867943e-10,113.38727483275451,2.1750811927959846
1.5070371310591527e-12,5.0437495800155114e-11,129.99901572967116,10.858576911721286
7.638619468085504e-12,3.983819379682594e-11,62.45580333163724,3.1731620903454387
4.760590600072663e-11,3.9512478266528054e-10,139.20299418427007,1.5893120755831118
1.5976340310875677e-13,1.2869394719739608e-11,93.39049405935604,21.963094183643342
2.518989628301657e-10,3.476647497620911e-10,91.7199093567174,0.7841747859462651
8.23440556130314e-11,1.7197327374830025e-10,91.09063288776524,1.563625627398878
3.398536960319241e-10,1.2132529900975425e-08,502.8349874742133,0.6753764393268379
1.0265214797211546e-11,5.949176108105422e-11,86.4074821013472,4.067168585769117
6.459280438967203e-11,5.575596054417516e-10,185.85290737262437,2.007676409802185
6.987135051648045e-13,2.2702135161904017e-11,104.50870452225433,15.591378801299085
1.716809237961074e-10,2.6493337341842216e-10,123.0236683380327,1.8513433717153824
8.678523507962832e-11,1.5401238200977077e-10,125.12389334607782,3.2943607912607025
1.8759955253568757e-10,5.159108549966251e-10,179.4000687981802,2.0217006200177146
1.021692705772805e-11,6.641721302104438e-11,72.12663451356799,2.538382049010924
5.013300038681706e-11,5.280517820571803e-10,152.67812125108742,1.4306170652494832
5.680928171403563e-13,5.27204732436694e-11,132.33725528905228,10.765426631237084
2.061269155154973e-11,9.043210436087242e-11,88.43199755184389,2.8024800708591675
6.369352609793053e-11,4.1789912923627585e-10,160.5755772383503,1.99955713020372
2.525285299514945e-12,8.513367564702379e-11,145.05504388578723,8.009595512252732
1.3732173306566681e-11,6.172660784714695e-11,79.27017026977012,3.299084735754355
6.641003470076795e-11,4.614481995066616e-10,162.6972954647616,1.8590197815175673
6.956447991318059e-13,2.5315569013880295e-11,107.01121259604741,14.659433126660764
1.126912559168782e-10,2.5533785784929634e-10,132.11262762056643,2.2152347209920284
9.322439947832745e-11,2.5017163163539594e-10,154.46146138315626,3.090640684971951
8.311400915591078e-11,3.753644155782534e-10,172.85301908598214,2.5795689400649544
4.592679475530172e-11,1.3138548473851606e-10,103.92173556632159,2.663861824623561
5.4913842861397445e-11,2.0942324393851383e-10,140.70761491701182,3.0637732506643047
1.9214657437298302e-11,2.447285157932999e-10,176.36573371604288,4.1189843519338645
2.353848994829639e-10,3.908967825903134e-10,142.3684215294537,1.6803956303513434
1.0763528216603987e-10,2.029854407607578e-10,140.02838409396958,3.130498966637142
1.6790723373204486e-10,3.6255079139364786e-10,149.1940175167438,1.989666371420136
1.0312358338752545e-11,5.89452648476718e-11,81.98678183876942,3.6956008266902867
1.0990021002427789e-10,6.516147593698384e-10,183.85415100775896,1.6811337466784766
5.2245459916150516e-12,4.4039415025253484e-11,115.03896753920877,9.738559196929435
1.0733889100023224e-10,2.513720142039356e-10,130.87720079745822,2.2082964275169767
8.249144150827316e-11,2.362885476707385e-10,154.34961245441488,3.267493356953056
5.1467106220628095e-11,2.364850629362418e-10,152.5538581987438,3.1892530262769414
1.5430797510456623e-11,6.603258553250141e-11,79.03895661778203,3.0659875996457044
6.979659524908382e-11,4.1088096281543434e-10,152.40462782305644,1.8320047239444939
3.980045374418062e-12,1.3273381782421203e-10,157.28080022805014,6.039710658399764
2.836715406319526e-11,1.127237509681715e-10,100.78272376864925,2.9201358134041926
5.507505621684484e-11,2.7188752484958146e-10,148.38929094125248,2.624594036020077
2.5950842052595255e-11,4.3598635237754165e-10,205.292755598404,3.132713315618542
3.469865450657159e-11,9.588970040729563e-11,75.00054950675174,1.9010924121641573
5.604844368985234e-11,2.119191460690594e-10,112.86959328224017,1.9481842338352526
3.3324708918902356e-12,9.512697056459043e-11,144.38256017712004,7.101860053144376
3.839696927864349e-12,3.1813306114386244e-11,55.997316402236414,3.194272217301447
3.556287671504992e-11,5.207451463819719e-10,145.81210098935045,1.3231473280188957
7.217533372535733e-14,9.816204985793945e-12,84.04209630134261,23.318275760259816
1.551219554699584e-11,6.521154104101604e-11,88.38989467548984,3.8826395039858284
6.95012068646225e-11,4.227703154452488e-10,174.86009881916422,2.343814585178624
3.770186090152517e-12,6.512447152883903e-11,125.81907230396591,7.877620312961322
1.340881103084313e-11,6.783937670378784e-11,77.16778524439522,2.844700324771184
5.6693318110987007e-11,4.479193756570075e-10,151.3714798731886,1.6578092707410688
2.8165689842515747e-12,1.254475003305035e-10,155.48419254207647,6.245349867139061
1.217987657539465e-11,5.22776966041198e-11,87.97396306519546,4.797756126365515
7.841322476713622e-11,4.986529001809024e-10,189.89358591597002,2.343519338647771
4.03461714613013e-12,5.055693611692399e-11,114.0440803048636,8.337023914968999
1.791276279995542e-11,9.055972552887706e-11,101.18652734606697,3.6640094478889877
7.35365097208886e-11,4.4988462430173613e-10,179.47479733352958,2.32034248597579
5.25724893384164e-12,8.282939957347134e-11,131.4829119815688,6.763950398582817
1.535045308582443e-11,6.908699094469246e-11,82.79635893927889,3.2156775907883084
3.847588463555108e-11,2.4543170316729444e-10,139.04078085482698,2.5527015057573075
5.719066200484124e-12,1.5530891367952646e-10,158.92515205737388,5.270298198996162
2.0190163593269733e-11,7.75957126093176e-11,69.08827219221736,1.9935045763212282
4.463588913768413e-11,3.0188636845520566e-10,123.89307002483811,1.647770888692058
1.865056054566076e-12,4.895837437368828e-11,120.56971996926141,9.622674933569531
1.9138393968488598e-11,7.610217909786013e-11,98.9325049643138,4.167995276055506
8.152554576746233e-11,4.4732792358899583e-10,188.71251463103565,2.5800118098612344
4.961543643932121e-12,4.320546934620968e-11,104.46963005262785,8.186300560968409
1.2636025752417963e-11,5.54810358080813e-11,61.44510603538732,2.205343962208444
3.6347906977877994e-11,2.377971713236382e-10,111.1732798396967,1.6843814585178625
6.756931018936486e-13,1.819431276836229e-11,94.20726049164439,15.808089754945378
2.7739502958964588e-11,9.304601413228862e-11,92.15052511170708,2.9576321228225564
7.925365219232975e-11,3.7050831035960303e-10,158.01417136395412,2.1839385887215825
3.929632817809056e-12,5.7815122787544524e-11,118.41820513127503,7.860348390906407
6.3855233417817546e-12,4.180363594212525e-11,73.59252663776398,4.198553291998819
7.606996218412723e-11,7.295034932811983e-10,185.92904614860794,1.5357248302332447
9.119711348767692e-13,3.6066160879544116e-11,111.21816993431572,11.114703277236492
2.6010301720001026e-11,9.216033454482747e-11,94.4752650784564,3.1386182462356067
4.908281272547915e-11,2.451953316308666e-10,144.57129176061304,2.76247416592855
3.1577876846330654e-12,4.0957390369979696e-11,107.98683792226964,9.226896958960733
3.153484057905069e-11,1.0145900349549086e-10,80.05254589741341,2.0469441984056687
4.521606871963156e-11,1.993815093418417e-10,117.71485361400326,2.2522881606141127
5.929040823080913e-12,1.615136770156942e-10,159.67220604350044,5.115589016829052
4.616621435345959e-11,8.94901220870667e-11,51.791054209285335,0.9713610865072336
5.5178787879667124e-11,1.6952134782886006e-10,78.21388734276096,1.1694715087097727
4.678139607966552e-13,1.6567516231241285e-11,91.95704585082481,16.540891644523178
7.897931235613862e-12,5.2369480941521064e-11,62.20215422482785,2.394301741954532
3.106144807430334e-11,2.747817518724915e-10,115.31127890142845,1.5682019486271037
1.067551860321282e-12,1.1250154511844778e-10,150.35973849270448,6.512547977561264
1.045962891132774e-11,5.792838215174626e-11,94.1901019955259,4.963241806908768
7.650609839915329e-11,5.77382604809543e-10,199.5751214865848,2.2356067316209036
3.743467244450207e-12,4.833441912760329e-11,111.24032650814634,8.296870386772955
5.051464874759381e-12,4.1753864280679816e-11,74.32173718806145,4.287274874520224
9.680567924226017e-11,1.0360700718559503e-09,199.11973739232522,1.2401830528491289
1.4802879732465978e-12,6.669731853538147e-11,127.69034322120933,7.922350162385592
3.038082521897494e-11,1.1257573936782968e-10,108.53183744604239,3.39090640684972
6.57396355741132e-11,3.1126472375487023e-10,166.1720353307614,2.8749630941836433
1.9991249034801085e-11,1.3881042058066535e-10,133.81482975243782,4.18054325361677
9.146284035315404e-12,7.081990383322091e-11,86.87658214639114,3.4537939179214643
7.446009904512328e-11,7.917783930265579e-10,195.29731167851227,1.5611160318866255
1.7950937442221633e-12,6.557005175734244e-11,125.59765991957485,7.796575140242101
8.551107293917582e-11,1.5483787494138588e-10,80.68953834449437,1.362710363153233
6.515084253460542e-11,1.7932912965044492e-10,102.2510305946409,1.8894301741954533
2.5708698118358807e-11,3.1685290826211476e-10,177.90273066577575,3.23708296427517
8.055807530999499e-12,6.000696592489161e-11,87.67860531872904,4.151756716858577
7.955831356313131e-11,8.163810897835013e-10,204.68480133010038,1.6631237082964276
1.6450850618600173e-12,4.3089112675458306e-11,110.53612076642067,9.189400649542367
2.7857020382717192e-11,8.34461603943533e-11,95.20619379823738,3.5202243873634482
5.833590178917592e-11,2.1648850331191628e-10,142.84413497823346,3.0544729849424272
2.223656484608535e-11,1.4532388028533048e-10,132.9345009160635,3.940803070563921
5.215213472893295e-12,4.2245926322479305e-11,65.274760752979,3.2685267198110424
1.6616715560507592e-10,1.8769990109804207e-09,211.20135217434125,0.7701505757307352
4.140911129384034e-13,2.08177883056173e-11,95.32790004453541,14.146589902568646
4.46219295066551e-11,1.0862953719257571e-10,99.07798412443178,2.9285503395335106
6.657498353689852e-11,2.033387154075085e-10,137.13038761891409,2.997047534691467
2.0795997545948935e-11,1.0375882926303421e-10,117.19648611947504,4.289932093297904
1.2973450395264554e-11,8.201783526400758e-11,87.737281929445,3.0416297608503102
7.478798689717372e-11,6.329609672288234e-10,177.27845889459468,1.6090935931502806
4.636460499228729e-12,1.443982468592928e-10,150.58258700273305,5.089016829052258
3.697860357184792e-12,3.4527816648210596e-11,60.64285519052514,3.4517271922054915
6.487753359972416e-11,9.475252762583484e-10,173.78232092778399,1.0329199881901387
9.43911049976347e-14,9.073013027055118e-12,77.81373196968013,21.62754650132861
1.7126288527922502e-11,6.847554668277505e-11,73.09932483803999,2.5289341600236197
4.359133574863433e-11,2.499823225599457e-10,123.54526721142592,1.9787422497785652
5.005898949285482e-12,1.5482864369452966e-10,153.45290385962895,4.928845586064364
3.773882209567667e-12,4.1728932586776676e-11,65.63585890029032,3.34573368762917
1.017821473582326e-10,1.5505587356861547e-09,200.87712183515467,0.8433717153823443
1.8109925981206997e-13,1.753422811266109e-11,90.91910805415881,15.278122232063772
8.817904631101958e-12,5.4934518924136716e-11,67.14755571112306,2.6598759964570418
4.62755380531042e-11,4.4534722070390805e-10,139.79267243011338,1.4220549158547389
4.722565872862627e-13,2.962497427857881e-11,102.6321930678447,11.522733982875701
8.696167633341485e-12,6.2483713745579e-11,93.83454043502361,4.566725715972837
9.442673458974569e-11,9.165078075388022e-10,223.3698033109802,1.7642456451136699
2.072986240301102e-12,3.5565826230667134e-11,101.31685882565213,9.353557720696783
2.921351806160048e-08,2.9213518061600482e-08,335.9263803731071,0.1251845290817833
2.828858762665417e-10,2.8288587626654175e-10,115.36338778640571,1.5246530853262472
1.9669551174878e-10,3.373656827845891e-10,126.87665541066305,1.5463537053439624
8.995816394635767e-11,1.742785620110875e-10,126.17914236491413,2.9605845881310895
1.3965396135724101e-10,2.907436205397967e-10,128.32087669111996,1.8354000590493063
1.0627330325908932e-11,4.745812060950371e-11,79.12683533877801,4.275465013286094
7.663810326015792e-11,5.083702974726121e-10,176.65455467832513,1.9893711248892825
2.00590399860553e-12,3.000131536301776e-11,95.46160035288541,9.843814585178624
5.564460808688608e-12,4.578784426211175e-11,74.05415372891444,3.8814585178624155
9.751108085266686e-11,1.1757415112896445e-09,209.56420599064697,1.210510776498376
4.975625901430311e-13,2.1685898260833582e-11,93.20435228689804,12.981989961617952
9.082646734325855e-12,5.1817700755044484e-11,72.46675448904213,3.284322409211692
6.606310314274292e-11,6.055740707748662e-10,167.86380970972016,1.507971656333038
5.28463911807466e-13,1.921859905264695e-11,89.8763398173115,13.621198700915265
1.8973017512712298e-12,2.8493206942476742e-11,59.3129638413829,4.00132860938884
5.945620332330206e-11,1.411772876286501e-09,196.36653782474,0.885149099498081
6.621212471341835e-14,8.642685140934384e-12,75.61323119340543,21.438441098317092
1.636326087049592e-11,7.608658012845671e-11,97.70789894971209,4.066282846176557
7.561633289800563e-11,4.549520754856554e-10,182.07752938935587,2.36152937702982
6.77521380217285e-12,5.716945717848242e-11,105.59032311153025,6.320194862710363
3.472483930126698e-12,4.2000359220582365e-11,68.10420650753095,3.5788308237378215
6.757331093348845e-11,1.2810690424821077e-09,197.8357052429498,0.9901092412164156
2.0693749203108533e-13,1.75849063409376e-11,89.22641508538074,14.672128727487452
5.922030067144152e-12,5.0068273119028e-11,70.33562445651906,3.202096250369058
7.156016082146332e-11,8.087168614135375e-10,174.79721894377397,1.2243873634484794
8.651542181364541e-13,5.1675605672557736e-11,115.62509266853104,8.384263359905521
3.033218482190404e-11,8.628571170149458e-11,88.57131364932492,2.946412754650133
5.643613922029735e-11,2.2307730305802007e-10,136.2807147669535,2.6981104222025394
1.281764668808724e-11,1.0869843967741781e-10,123.3061118559329,4.533067611455565
9.024196253993092e-12,5.4735319339397196e-11,79.30085008731297,3.7233540005904935
8.453258838385888e-11,7.681268428886395e-10,189.72086457920938,1.5186005314437554
1.9991829938870235e-12,5.051831817275256e-11,111.0722706127394,7.914230882787128
7.150717272830462e-12,6.462772653590091e-11,72.89980319132366,2.6648951874815467
6.862723865429901e-11,8.650594983705448e-10,175.29472969425453,1.1511662237968705
1.2080082698177533e-12,5.693171520196689e-11,118.16145966679034,7.947741364038972
1.426788582365265e-11,7.594903301633477e-11,76.09011436315014,2.470475346914674
5.533453629616705e-11,4.3989756996750734e-10,146.45462318563975,1.5801594331266609
7.822657785627864e-13,3.072107711303818e-11,100.01700803356219,10.55255388249188
2.9105725889918433e-12,3.652898759735189e-11,58.17233766681365,3.0022143489813997
3.5777763341109024e-11,6.49722135410983e-10,147.14819324981724,1.0800118098612341
4.858869345000357e-13,7.016343438028212e-11,126.2139631629266,7.357838795394155
1.3971135968568562e-12,1.7024015567073253e-11,50.854943611435175,4.923235901978152
7.404861899954101e-11,1.3937730330660412e-09,187.307739698641,0.8157661647475641
2.0120558395271057e-14,2.2002825832703354e-12,52.80359134141624,41.06716858576912
7.453056757802566e-12,6.434061723015143e-11,81.35023921027692,3.3333333333333335
7.148399536208783e-11,8.188422914162415e-10,186.2398059324398,1.3727487452022438
1.4878207189291482e-12,6.048179617371135e-11,117.99943190144221,7.4607322113965155
2.8921014687949565e-11,8.893145965540986e-11,94.5097062056532,3.254945379391792
7.430211919174741e-11,2.994455417625964e-10,152.2871243026714,2.5098907587835844
1.8135635334209417e-11,1.0286928947269267e-10,114.22956779255887,4.110717449069973
8.196246049201263e-12,4.5046012608711887e-11,51.72151814011983,1.9245645113669916
3.3565297746299687e-11,3.7627615139539825e-10,118.03191361020875,1.1998819013876587
6.125168232359551e-13,7.274645489275529e-11,125.75464613821003,7.045025095955123
6.235840684717194e-12,3.196372348221493e-11,55.27610375474518,3.0978742249778564
8.409840033089032e-11,3.7580786991972206e-10,128.77508323186584,1.4300265721877767
3.458697913807448e-12,4.79948637473451e-11,108.55807471213105,7.95748449955713
4.6768375019214205e-12,3.577982585281913e-11,72.99740044432353,4.826395039858282
1.207955853855889e-10,1.0185404423414838e-09,206.20995509642833,1.3529672276350753
1.4812781437508188e-12,2.278832677472948e-11,89.24223351814356,11.325952170062003
6.519565240815387e-12,3.9496512698589385e-11,55.84322592926683,2.5587540596397993
5.0803051233597445e-11,5.063307072164974e-10,131.57569341541577,1.1080602302922942
1.0300320590693074e-13,8.336071677818009e-12,72.38433990466649,20.369205786832005
9.433015683725195e-12,6.062922070341341e-11,84.9958095762514,3.8615293770298202
7.678283697619932e-11,6.680003927270441e-10,187.0401657519495,1.6972246826099793
2.735092051276412e-12,5.400591582649434e-11,109.32889632027263,7.172571597283731
